,data,label,type
4036,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,0,ham
4037, &lt;#&gt;  mins but i had to stop somewhere first.,0,ham
4038,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0,ham
4039,it's really getting me down just hanging around.,0,ham
4040,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0,ham
4041,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,1,spam
4042,Mm i had my food da from out,0,ham
4043,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0,ham
4044,"And very importantly, all we discuss is between u and i only.",0,ham
4045,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,0,ham
4046,So wats ur opinion abt him and how abt is character?,0,ham
4047,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",0,ham
4048,Not from this campus. Are you in the library?,0,ham
4049,THIS IS A LONG FUCKIN SHOWR,0,ham
4050,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1,spam
4051,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,0,ham
4052,Yo you around? A friend of mine's lookin to pick up later tonight,0,ham
4053,Just wait till end of march when el nino gets himself. Oh.,0,ham
4054,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,spam
4055,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,ham
4056,Oh k...i'm watching here:),0,ham
4057,My sister got placed in birla soft da:-),0,ham
4058,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0,ham
4059,Call me when you get the chance plz &lt;3,0,ham
4060,DO U WANT 2 MEET UP 2MORRO,0,ham
4061,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",0,ham
4062,1's finish meeting call me.,0,ham
4063,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,ham
4064,I will vote for wherever my heart guides me,0,ham
4065,Change again... It's e one next to escalator...,0,ham
4066,I dunno until when... Lets go learn pilates...,0,ham
4067,S da..al r above  &lt;#&gt;,0,ham
4068,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0,ham
4069,Thanks for looking out for me. I really appreciate.,0,ham
4070,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",0,ham
4071,I'm glad. You are following your dreams.,0,ham
4072,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,0,ham
4073,Near kalainar tv office.thenampet,0,ham
4074,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0,ham
4075,I will treasure every moment we spend together...,0,ham
4076,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,ham
4077,When did dad get back.,0,ham
4078,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,0,ham
4079,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1,spam
4080,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,0,ham
4081,Den wat will e schedule b lk on sun?,0,ham
4082,I was slept that time.you there?,0,ham
4083,Networking job is there.,0,ham
4084,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",0,ham
4085,Geeeee ... I love you so much I can barely stand it,0,ham
4086,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0,ham
4087,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,0,ham
4088,Dont let studying stress you out. L8r.,0,ham
4089,WHITE FUDGE OREOS ARE IN STORES,0,ham
4090,Tell them u have a headache and just want to use 1 hour of sick time.,0,ham
4091,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",0,ham
4092,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1,spam
4093,Cool. So how come you havent been wined and dined before?,0,ham
4094,Ha ha cool cool chikku chikku:-):-DB-),0,ham
4095,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,ham
4096,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0,ham
4097,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,0,ham
4098,It's justbeen overa week since we broke up and already our brains are going to mush!,0,ham
4099,Sac needs to carry on:),0,ham
4100,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,spam
4101,"""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV""",0,ham
4102,I.ll post her out l8r. In class,0,ham
4103,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,spam
4104,I like to talk pa but am not able to. I dont know y.,0,ham
4105,How is it possible to teach you. And where.,0,ham
4106,U GOIN OUT 2NITE?,0,ham
4107,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0,ham
4108,Nope thats fine. I might have a nap tho! ,0,ham
4109,Surely result will offer:),0,ham
4110,Send me your id and password,0,ham
4111,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0,ham
4112,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0,ham
4113,I surely dont forgot to come:)i will always be in touch in with you:-),0,ham
4114,"Cool, I'll text you in a few",0,ham
4115,", ow u dey.i paid 60,400thousad.i told  u would call . ",0,ham
4116,I sent you  &lt;#&gt;  bucks,0,ham
4117,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,1,spam
4118,"If we hit it off, you can move in with me :)",0,ham
4119,Si si. I think ill go make those oreo truffles.,0,ham
4120,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,1,spam
4121,I will come to ur home now,0,ham
4122,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,1,spam
4123,Are you this much buzy,0,ham
4124,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",0,ham
4125,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,ham
4126,Where r we meeting?,0,ham
4127,Lol ok your forgiven :),0,ham
4128,"Pity, * was in mood for that. So...any other suggestions?",0,ham
4129,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,1,spam
4130,Yes. Rent is very expensive so its the way we save.,0,ham
4131,Yes baby! We can study all the positions of the kama sutra ;),0,ham
4132,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,0,ham
4133,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0,ham
4134,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",0,ham
4135,"I want to show you the world, princess :) how about europe?",0,ham
4136,:) ,0,ham
4137,"Sounds good, keep me posted",0,ham
4138,PS U no ur a grown up now right?,0,ham
4139,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",1,spam
4140,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,0,ham
4141,Speaking of does he have any cash yet?,0,ham
4142,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0,ham
4143,Aah bless! How's your arm?,0,ham
4144,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,spam
4145,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",1,spam
4146,Come to mahal bus stop.. &lt;DECIMAL&gt;,0,ham
4147,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",0,ham
4148,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,1,spam
4149,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,0,ham
4150,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0,ham
4151,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,1,spam
4152,LOL that would be awesome payback.,0,ham
4153,"This is one of the days you have a billion classes, right?",0,ham
4154,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0,ham
4155,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,ham
4156,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",0,ham
4157,I have a rather prominent bite mark on my right cheek,0,ham
4158,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,spam
4159,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1,spam
4160,You are not bothering me but you have to trust my answers. Pls.,0,ham
4161,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,1,spam
4162,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,0,ham
4163,Can you pls send me that company name. In saibaba colany,0,ham
4164,Thnx dude. u guys out 2nite?,0,ham
4165,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,ham
4166,Why did I wake up on my own &gt;:(,0,ham
4167,Want to finally have lunch today?,0,ham
4168,I'm fine. Hope you are good. Do take care.,0,ham
4169,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""",0,ham
4170,I will reach before ten morning,0,ham
4171,"Probably, want to pick up more?",0,ham
4172,08714712388 between 10am-7pm Cost 10p,1,spam
4173,What r u cooking me for dinner?,0,ham
4174,Arun can u transfr me d amt,0,ham
4175,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,0,ham
4176,I'm at work. Please call,0,ham
4177,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0,ham
4178,"Lol you forgot it eh ? Yes, I'll bring it in babe",0,ham
4179,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),0,ham
4180,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1,spam
4181,Hey we can go jazz power yoga hip hop kb and yogasana ,0,ham
4182,Ugh hopefully the asus ppl dont randomly do a reformat.,0,ham
4183,Then dun wear jeans lor...,0,ham
